series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
data-warehouse-101,ko,content-ready,01-what-is-data-warehouse,content/data-warehouse-101/ko/01-what-is-data-warehouse.md,true,398,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,02-oltp-and-olap,content/data-warehouse-101/ko/02-oltp-and-olap.md,true,378,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,03-fact-and-dimension,content/data-warehouse-101/ko/03-fact-and-dimension.md,true,370,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,04-star-schema,content/data-warehouse-101/ko/04-star-schema.md,true,363,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,05-partition-and-clustering,content/data-warehouse-101/ko/05-partition-and-clustering.md,true,352,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,06-etl-and-elt,content/data-warehouse-101/ko/06-etl-and-elt.md,true,348,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,07-bi-and-dashboard,content/data-warehouse-101/ko/07-bi-and-dashboard.md,true,363,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,08-data-mart,content/data-warehouse-101/ko/08-data-mart.md,true,347,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,09-performance-optimization,content/data-warehouse-101/ko/09-performance-optimization.md,true,347,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,ko,content-ready,10-warehouse-design-example,content/data-warehouse-101/ko/10-warehouse-design-example.md,true,387,5,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,01-what-is-data-warehouse,content/data-warehouse-101/en/01-what-is-data-warehouse.md,true,655,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,02-oltp-and-olap,content/data-warehouse-101/en/02-oltp-and-olap.md,true,589,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,03-fact-and-dimension,content/data-warehouse-101/en/03-fact-and-dimension.md,true,603,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,04-star-schema,content/data-warehouse-101/en/04-star-schema.md,true,574,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,05-partition-and-clustering,content/data-warehouse-101/en/05-partition-and-clustering.md,true,581,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,06-etl-and-elt,content/data-warehouse-101/en/06-etl-and-elt.md,true,572,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,07-bi-and-dashboard,content/data-warehouse-101/en/07-bi-and-dashboard.md,true,579,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,08-data-mart,content/data-warehouse-101/en/08-data-mart.md,true,580,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,09-performance-optimization,content/data-warehouse-101/en/09-performance-optimization.md,true,562,6,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
data-warehouse-101,en,content-ready,10-warehouse-design-example,content/data-warehouse-101/en/10-warehouse-design-example.md,true,669,5,0,,,,,Has code examples but references lack companion GitHub repo (data-warehouse-101),,,pass,pass
database-systems-101,ko,content-ready,01-what-is-a-database,content/database-systems-101/ko/01-what-is-a-database.md,true,626,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,02-relational-model,content/database-systems-101/ko/02-relational-model.md,true,606,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,03-sql-and-query-processing,content/database-systems-101/ko/03-sql-and-query-processing.md,true,593,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,04-indexes,content/database-systems-101/ko/04-indexes.md,true,582,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,05-transactions-and-acid,content/database-systems-101/ko/05-transactions-and-acid.md,true,530,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,06-isolation-levels,content/database-systems-101/ko/06-isolation-levels.md,true,527,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,07-normalization-and-modeling,content/database-systems-101/ko/07-normalization-and-modeling.md,true,510,8,0,,,,Code block at line 26 missing language tag | Code block at line 34 missing language tag,Has code examples but references lack companion GitHub repo (database-systems-101),,,low,triage-when-publishing
database-systems-101,ko,content-ready,08-query-optimization,content/database-systems-101/ko/08-query-optimization.md,true,547,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,09-replication-and-backup,content/database-systems-101/ko/09-replication-and-backup.md,true,528,6,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,ko,content-ready,10-oltp-and-olap,content/database-systems-101/ko/10-oltp-and-olap.md,true,555,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,01-what-is-a-database,content/database-systems-101/en/01-what-is-a-database.md,true,1145,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,02-relational-model,content/database-systems-101/en/02-relational-model.md,true,1114,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,03-sql-and-query-processing,content/database-systems-101/en/03-sql-and-query-processing.md,true,1071,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,04-indexes,content/database-systems-101/en/04-indexes.md,true,1151,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,05-transactions-and-acid,content/database-systems-101/en/05-transactions-and-acid.md,true,1016,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,06-isolation-levels,content/database-systems-101/en/06-isolation-levels.md,true,961,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,07-normalization-and-modeling,content/database-systems-101/en/07-normalization-and-modeling.md,true,952,8,0,,,,Code block at line 49 missing language tag | Code block at line 57 missing language tag,Has code examples but references lack companion GitHub repo (database-systems-101),,,low,triage-when-publishing
database-systems-101,en,content-ready,08-query-optimization,content/database-systems-101/en/08-query-optimization.md,true,985,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,09-replication-and-backup,content/database-systems-101/en/09-replication-and-backup.md,true,949,6,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
database-systems-101,en,content-ready,10-oltp-and-olap,content/database-systems-101/en/10-oltp-and-olap.md,true,969,8,0,,,,,Has code examples but references lack companion GitHub repo (database-systems-101),,,pass,pass
design-patterns-101,ko,content-ready,01-what-are-design-patterns,content/design-patterns-101/ko/01-what-are-design-patterns.md,true,336,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
design-patterns-101,ko,content-ready,02-creational-patterns,content/design-patterns-101/ko/02-creational-patterns.md,true,326,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
design-patterns-101,ko,content-ready,03-structural-patterns,content/design-patterns-101/ko/03-structural-patterns.md,true,308,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
design-patterns-101,ko,content-ready,04-behavioral-patterns,content/design-patterns-101/ko/04-behavioral-patterns.md,true,343,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
design-patterns-101,ko,content-ready,05-strategy-pattern,content/design-patterns-101/ko/05-strategy-pattern.md,true,358,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
design-patterns-101,ko,content-ready,06-adapter-pattern,content/design-patterns-101/ko/06-adapter-pattern.md,true,360,8,0,,,,,Has code examples but references lack companion GitHub repo (design-patterns-101),,,pass,pass
